id,date,age,comuna_id,level,age_range,online
3204961,25-01-2020,64,6101,Media incompleta (incluyendo Media Técnica),>=60,False
3204965,20-01-2020,50,1401,Media completa. Técnica incompleta,45-60,False
3204974,25-01-2020,34,6101,Universitaria incompleta. Técnica completa,30-45,False
3204980,16-01-2020,38,3301,Universitaria incompleta. Técnica completa,30-45,False
3204987,,40,6101,Media completa. Técnica incompleta,30-45,False
3204990,20-01-2020,69,1401,Básica completa,>=60,False
3204996,25-01-2020,64,6101,Educación básica incompleta o inferior,>=60,False
3205006,23-01-2020,42,3301,Técnica completa,30-45,False
3205013,25-01-2020,44,6101,Media completa. Técnica incompleta,30-45,False
3205020,21-01-2020,40,1404,Técnica completa,30-45,False
3205027,27-01-2020,29,6101,Media incompleta (incluyendo Media Técnica),15-30,False
3205043,20-01-2020,26,3301,Universitaria incompleta. Técnica completa,15-30,False
3205048,26-01-2020,48,6101,Media incompleta (incluyendo Media Técnica),45-60,False
3205049,21-01-2020,55,1404,Media completa. Técnica incompleta,45-60,False
3205056,25-01-2020,44,6101,Media incompleta (incluyendo Media Técnica),30-45,False
3205060,21-01-2020,28,3301,Universitaria incompleta. Técnica completa,15-30,False
3205067,25-01-2020,61,6101,Básica completa,>=60,False
3205070,17-01-2020,62,1401,Media completa. Técnica incompleta,>=60,False
3205078,27-01-2020,67,6101,Educación básica incompleta o inferior,>=60,False
3205088,21-01-2020,49,3301,Universitaria incompleta. Técnica completa,45-60,False
3205093,25-01-2020,34,6101,Media incompleta (incluyendo Media Técnica),30-45,False
3205106,21-01-2020,50,3301,Técnica completa,45-60,False
3205109,27-01-2020,76,1,Educación básica incompleta o inferior,>=60,False
3205117,25-01-2020,34,6101,Universitaria incompleta. Técnica completa,30-45,False
3205120,21-01-2020,33,3301,Técnica completa,30-45,False
3205129,27-01-2020,23,1,Media incompleta (incluyendo Media Técnica),15-30,False
3205137,26-01-2020,53,6101,Media incompleta (incluyendo Media Técnica),45-60,False
3205138,21-01-2020,48,3301,Universitaria incompleta. Técnica completa,45-60,False
3205139,,61,6101,Básica completa,>=60,False
3205150,28-01-2020,31,9121,,30-45,False
3205158,26-01-2020,,6101,,0-15,False
3205174,25-01-2020,39,6101,Media completa. Técnica incompleta,30-45,False
3205178,28-01-2020,40,6110,Técnica completa,30-45,False
3205189,25-01-2020,36,6101,Media incompleta (incluyendo Media Técnica),30-45,False
3205190,,31,3301,Técnica completa,30-45,False
3205199,26-01-2020,64,1,Media completa. Técnica incompleta,>=60,False
3205200,24-01-2020,60,6201,Media completa. Técnica incompleta,>=60,False
3205211,20-01-2020,56,3301,Universitaria incompleta. Técnica completa,45-60,False
3205230,26-01-2020,56,1,Media completa. Técnica incompleta,45-60,False
3205250,24-01-2020,26,6116,Media completa. Técnica incompleta,15-30,False
3205252,26-01-2020,43,1,Media completa. Técnica incompleta,30-45,False
3205257,21-01-2020,54,3301,Universitaria completa,45-60,False
3205258,28-01-2020,62,9121,Media incompleta (incluyendo Media Técnica),>=60,False
3205275,26-01-2020,47,1,Media incompleta (incluyendo Media Técnica),45-60,False
3205286,27-01-2020,52,1,Básica completa,45-60,False
3205293,29-01-2020,40,6108,Media completa. Técnica incompleta,30-45,False
3205295,27-01-2020,27,1,Media incompleta (incluyendo Media Técnica),15-30,False
3205302,25-01-2020,32,6101,Media completa. Técnica incompleta,30-45,False
3205316,15-01-2020,34,6108,Universitaria incompleta. Técnica completa,30-45,False
3205322,25-01-2020,36,6101,Media incompleta (incluyendo Media Técnica),30-45,False
3205335,26-01-2020,,6101,Media completa. Técnica incompleta,0-15,False
3205338,29-01-2020,,6117,Técnica completa,0-15,False
3205350,28-01-2020,75,9121,Media completa. Técnica incompleta,>=60,False
3205351,25-01-2020,32,6101,Media completa. Técnica incompleta,30-45,False
3205366,25-01-2020,26,6101,Media incompleta (incluyendo Media Técnica),15-30,False
3205382,26-01-2020,45,6101,Media incompleta (incluyendo Media Técnica),45-60,False
3205404,26-01-2020,20,6101,Básica completa,15-30,False
3205411,26-01-2020,47,6101,Media incompleta (incluyendo Media Técnica),45-60,False
3205418,27-01-2020,25,9101,Técnica completa,15-30,False
3205423,25-01-2020,43,6101,Educación básica incompleta o inferior,30-45,False
3205436,25-01-2020,62,6101,Media completa. Técnica incompleta,>=60,False
3205449,,,1,,0-15,False
3205488,17-01-2020,45,1101,Universitaria completa,45-60,False
3205490,20-01-2020,36,3301,Universitaria incompleta. Técnica completa,30-45,False
3205516,,,1,Media completa. Técnica incompleta,0-15,False
3205535,27-01-2020,24,9101,Universitaria incompleta. Técnica completa,15-30,False
3205566,26-01-2020,21,6111,Media completa. Técnica incompleta,15-30,False
3205597,27-01-2020,26,9101,Técnica completa,15-30,False
3205639,27-01-2020,23,9101,Universitaria incompleta. Técnica completa,15-30,False
3205640,21-01-2020,64,3301,Técnica completa,>=60,False
3205646,20-01-2020,23,6101,Universitaria incompleta. Técnica completa,15-30,False
3205724,27-01-2020,,9101,Universitaria incompleta. Técnica completa,0-15,False
3205777,20-01-2020,40,6101,Media completa. Técnica incompleta,30-45,False
3205821,14-01-2020,43,6101,Técnica completa,30-45,False
3205850,14-01-2020,57,6101,Universitaria completa,45-60,False
3205864,14-01-2020,26,6101,Técnica completa,15-30,False
3205883,14-01-2020,22,6101,Universitaria incompleta. Técnica completa,15-30,False
3205898,14-01-2020,31,6101,Técnica completa,30-45,False
3205904,14-01-2020,40,6101,Técnica completa,30-45,False
3205906,28-01-2020,69,11201,Media completa. Técnica incompleta,>=60,False
3205917,,55,6101,Media completa. Técnica incompleta,45-60,False
3205921,23-01-2020,29,3301,Técnica completa,15-30,False
3205954,14-01-2020,38,6101,Universitaria incompleta. Técnica completa,30-45,False
3205964,14-01-2020,,6101,Técnica completa,0-15,False
3205973,14-01-2020,29,6101,Técnica completa,15-30,False
3205979,28-01-2020,68,11201,Educación básica incompleta o inferior,>=60,False
3205987,23-01-2020,34,3301,Universitaria incompleta. Técnica completa,30-45,False
3205997,18-01-2020,40,6301,Universitaria incompleta. Técnica completa,30-45,False
3206013,17-01-2020,31,6301,Técnica completa,30-45,False
3206026,18-01-2020,52,6101,Media incompleta (incluyendo Media Técnica),45-60,False
3206031,28-01-2020,75,11201,Educación básica incompleta o inferior,>=60,False
3206034,17-01-2020,30,6301,Básica completa,30-45,False
3206038,,,1,,0-15,False
3206047,17-01-2020,38,6301,Media incompleta (incluyendo Media Técnica),30-45,False
3206061,17-01-2020,76,6301,Técnica completa,>=60,False
3206072,22-01-2020,61,6301,Educación básica incompleta o inferior,>=60,False
3206084,21-01-2020,60,6301,Básica completa,>=60,False
3206092,20-01-2020,63,6301,Media completa. Técnica incompleta,>=60,False
3206106,17-01-2020,37,6301,Media incompleta (incluyendo Media Técnica),30-45,False
3206127,14-01-2020,74,6310,Media completa. Técnica incompleta,>=60,False
3206132,14-01-2020,61,6310,Educación básica incompleta o inferior,>=60,False
3206141,,,1,,0-15,False
3206144,23-01-2020,30,3301,Universitaria incompleta. Técnica completa,30-45,False
3206150,,,1,Técnica completa,0-15,False
3206157,,,1,,0-15,False
3206167,14-01-2020,72,6310,Básica completa,>=60,False
3206183,23-01-2020,31,3301,Técnica completa,30-45,False
3206192,15-01-2020,32,6307,Media completa. Técnica incompleta,30-45,False
3206201,15-01-2020,69,6307,Básica completa,>=60,False
3206216,15-01-2020,68,6307,Técnica completa,>=60,False
3206219,23-01-2020,28,3301,Técnica completa,15-30,False
3206234,15-01-2020,63,6307,Básica completa,>=60,False
3206244,15-01-2020,50,6307,Educación básica incompleta o inferior,45-60,False
3206275,16-01-2020,61,6117,Media completa. Técnica incompleta,>=60,False
3206286,16-01-2020,61,6117,Media incompleta (incluyendo Media Técnica),>=60,False
3206299,16-01-2020,67,6117,Media incompleta (incluyendo Media Técnica),>=60,False
3206309,16-01-2020,48,6117,,45-60,False
3206317,,,1,,0-15,False
3206357,29-01-2020,38,13501,,30-45,False
3206405,29-01-2020,78,13501,Básica completa,>=60,False
3206462,29-01-2020,32,13501,Técnica completa,30-45,False
3206579,25-01-2020,21,5109,Media completa. Técnica incompleta,15-30,False
3206601,29-01-2020,56,13401,Media incompleta (incluyendo Media Técnica),45-60,False
3206605,29-01-2020,29,10106,Universitaria incompleta. Técnica completa,15-30,False
3206606,29-01-2020,57,1,Universitaria incompleta. Técnica completa,45-60,False
3206607,29-01-2020,78,10106,Educación básica incompleta o inferior,>=60,False
3206608,21-01-2020,67,10106,Educación básica incompleta o inferior,>=60,False
3206610,20-01-2020,62,10106,Básica completa,>=60,False
3206615,25-01-2020,29,6106,Media completa. Técnica incompleta,15-30,False
3206686,25-01-2020,,13122,Media completa. Técnica incompleta,0-15,False
3206716,25-01-2020,22,8108,Técnica completa,15-30,False
3206736,25-01-2020,21,8112,Universitaria incompleta. Técnica completa,15-30,False
3206762,21-01-2020,46,5404,Media completa. Técnica incompleta,45-60,False
3206764,25-01-2020,28,5804,Técnica completa,15-30,False
3206770,29-01-2020,78,10106,Educación básica incompleta o inferior,>=60,False
3206772,,32,9105,Técnica completa,30-45,False
3206773,29-01-2020,28,10101,Técnica completa,15-30,False
3206775,14-01-2020,43,10106,Media completa. Técnica incompleta,30-45,False
3206776,,73,10106,Básica completa,>=60,False
3206777,29-01-2020,56,10106,Básica completa,45-60,False
3206800,25-01-2020,30,5804,Técnica completa,30-45,False
3206820,23-01-2020,34,4301,Básica completa,30-45,False
3206823,25-01-2020,22,13301,Universitaria incompleta. Técnica completa,15-30,False
3206834,21-01-2020,45,5404,Básica completa,45-60,False
3206852,23-01-2020,63,4301,Educación básica incompleta o inferior,>=60,False
3206857,21-01-2020,39,5404,Básica completa,30-45,False
3206865,23-01-2020,47,4301,Media completa. Técnica incompleta,45-60,False
3206883,23-01-2020,26,4301,Básica completa,15-30,False
3206904,23-01-2020,43,4301,Media incompleta (incluyendo Media Técnica),30-45,False
3206907,21-01-2020,39,5404,Media completa. Técnica incompleta,30-45,False
3206923,23-01-2020,17,4301,Media completa. Técnica incompleta,15-30,False
3206936,23-01-2020,55,4301,Media incompleta (incluyendo Media Técnica),45-60,False
3206964,23-01-2020,51,4301,Educación básica incompleta o inferior,45-60,False
3206978,23-01-2020,63,4301,Básica completa,>=60,False
3207012,29-01-2020,29,10106,Básica completa,15-30,False
3207013,29-01-2020,69,10106,Educación básica incompleta o inferior,>=60,False
3207014,29-01-2020,60,10106,Educación básica incompleta o inferior,>=60,False
3207015,29-01-2020,60,10106,Media incompleta (incluyendo Media Técnica),>=60,False
3207016,29-01-2020,,10106,Básica completa,0-15,False
3207017,29-01-2020,,10106,Media completa. Técnica incompleta,0-15,False
3207018,,93,10106,Educación básica incompleta o inferior,>=60,False
3207019,29-01-2020,30,10106,Educación básica incompleta o inferior,30-45,False
3207020,29-01-2020,80,10106,Educación básica incompleta o inferior,>=60,False
3207045,14-01-2020,,4301,Media incompleta (incluyendo Media Técnica),0-15,False
3207047,20-01-2020,45,5401,Media incompleta (incluyendo Media Técnica),45-60,False
3207062,20-01-2020,45,5401,Básica completa,45-60,False
3207075,27-01-2020,25,5401,Media completa. Técnica incompleta,15-30,False
3207095,,18,5401,Media completa. Técnica incompleta,15-30,False
3207110,,,1,,0-15,False
3207123,20-01-2020,,5401,,0-15,False
3207324,02-01-2020,17,10108,Media completa. Técnica incompleta,15-30,False
3207325,29-01-2020,39,10101,Media completa. Técnica incompleta,30-45,False
3207478,28-01-2020,,10108,Media completa. Técnica incompleta,0-15,False
3213520,23-01-2020,23,13103,Universitaria incompleta. Técnica completa,15-30,False
3213567,23-01-2020,39,13101,Técnica completa,30-45,False
3213616,20-01-2020,31,13103,Universitaria incompleta. Técnica completa,30-45,False
3213635,21-01-2020,46,13103,Media incompleta (incluyendo Media Técnica),45-60,False
3213651,21-01-2020,34,13103,Universitaria incompleta. Técnica completa,30-45,False
3213672,21-01-2020,55,13103,Educación básica incompleta o inferior,45-60,False
3213702,21-01-2020,55,13103,Media incompleta (incluyendo Media Técnica),45-60,False
3213724,19-01-2020,52,13103,Básica completa,45-60,False
3213755,20-01-2020,57,13103,Media incompleta (incluyendo Media Técnica),45-60,False
3213792,20-01-2020,21,13103,Media completa. Técnica incompleta,15-30,False
3213874,21-01-2020,,13101,Técnica completa,0-15,False
3213989,21-01-2020,33,13120,Técnica completa,30-45,False
3214087,29-01-2020,61,3201,Universitaria incompleta. Técnica completa,>=60,False
3214102,21-01-2020,70,13129,Técnica completa,>=60,False
3214114,21-01-2020,34,13101,Técnica completa,30-45,False
3214160,21-01-2020,40,13101,Técnica completa,30-45,False
3214171,18-01-2020,30,11201,Media completa. Técnica incompleta,30-45,False
3214194,21-01-2020,46,13101,Universitaria incompleta. Técnica completa,45-60,False
3214224,21-01-2020,27,13101,Media completa. Técnica incompleta,15-30,False
3214226,22-01-2020,39,13107,Universitaria incompleta. Técnica completa,30-45,False
3214261,22-01-2020,49,13103,Universitaria incompleta. Técnica completa,45-60,False
3214262,29-01-2020,24,12301,Técnica completa,15-30,False
3214271,18-01-2020,32,11201,Media completa. Técnica incompleta,30-45,False
3214279,21-01-2020,27,13101,Media completa. Técnica incompleta,15-30,False
3214288,23-01-2020,25,13120,Universitaria incompleta. Técnica completa,15-30,False
3214321,23-01-2020,32,13130,Media completa. Técnica incompleta,30-45,False
3214329,29-01-2020,48,13601,Educación básica incompleta o inferior,45-60,False
3214333,,,1,,0-15,False
3214351,20-01-2020,49,13103,Técnica completa,45-60,False
3214385,,,1,Media incompleta (incluyendo Media Técnica),0-15,False
3214387,24-01-2020,40,13101,Técnica completa,30-45,False
3214399,22-01-2020,30,13101,Media completa. Técnica incompleta,30-45,False
3214423,,,1,,0-15,False
3214483,24-01-2020,37,13101,Técnica completa,30-45,False
3214503,,,1,,0-15,False
3214510,21-01-2020,32,13101,Técnica completa,30-45,False
3214529,,45,13106,Media incompleta (incluyendo Media Técnica),45-60,False
3214541,17-01-2020,41,11201,Media completa. Técnica incompleta,30-45,False
3214573,24-01-2020,55,13120,Universitaria incompleta. Técnica completa,45-60,False
3214584,29-01-2020,52,13601,Técnica completa,45-60,False
3214585,21-01-2020,29,13119,Universitaria incompleta. Técnica completa,15-30,False
3214590,29-01-2020,49,3201,Media incompleta (incluyendo Media Técnica),45-60,False
3214593,29-01-2020,23,10301,Media completa. Técnica incompleta,15-30,False
3214606,24-01-2020,40,13129,Universitaria incompleta. Técnica completa,30-45,False
3214624,21-01-2020,28,13129,Media incompleta (incluyendo Media Técnica),15-30,False
3214632,24-01-2020,46,13129,Básica completa,45-60,False
3214648,21-01-2020,25,13101,Universitaria incompleta. Técnica completa,15-30,False
3214662,29-01-2020,22,10301,Media completa. Técnica incompleta,15-30,False
3214690,,,1,Básica completa,0-15,False
3214727,29-01-2020,64,10301,Media incompleta (incluyendo Media Técnica),>=60,False
3214756,25-01-2020,52,6101,Universitaria incompleta. Técnica completa,45-60,False
3214764,24-01-2020,40,13101,Técnica completa,30-45,False
3214793,29-01-2020,63,10301,Media incompleta (incluyendo Media Técnica),>=60,False
3214801,16-01-2020,50,13402,Técnica completa,45-60,False
3214812,,,11201,,0-15,False
3214846,24-01-2020,40,13101,Técnica completa,30-45,False
3214859,29-01-2020,51,6108,Básica completa,45-60,False
3214911,25-01-2020,23,5804,Universitaria incompleta. Técnica completa,15-30,False
3214913,17-01-2020,49,11101,Media completa. Técnica incompleta,45-60,False
3214970,29-01-2020,52,10301,Media incompleta (incluyendo Media Técnica),45-60,False
3214981,27-01-2020,33,12301,Universitaria incompleta. Técnica completa,30-45,False
3215002,23-01-2020,21,13132,Universitaria incompleta. Técnica completa,15-30,False
3215036,23-01-2020,50,13202,Técnica completa,45-60,False
3215075,13-01-2020,21,13402,Universitaria incompleta. Técnica completa,15-30,False
3215077,17-01-2020,36,11201,Media completa. Técnica incompleta,30-45,False
3215087,28-01-2020,29,3201,Técnica completa,15-30,False
3215094,25-01-2020,25,8101,Técnica completa,15-30,False
3215176,30-01-2020,20,13601,Universitaria incompleta. Técnica completa,15-30,False
